query_id,pmid,rank,score,model_name
Q1,40093920,1,0.8350210189819336,sbert
Q1,38025800,2,0.8286620378494263,sbert
Q1,39893456,3,0.8278140425682068,sbert
Q1,40255034,4,0.8209396600723267,sbert
Q1,38263475,5,0.8025730848312378,sbert
Q1,39120694,6,0.7911829352378845,sbert
Q1,37958816,7,0.7787432670593262,sbert
Q1,39710907,8,0.7730534672737122,sbert
Q1,41892906,9,0.7603973150253296,sbert
Q1,41870255,10,0.7596973180770874,sbert
Q1,41593765,11,0.7551007866859436,sbert
Q1,40457754,12,0.753382682800293,sbert
Q1,39085998,13,0.751960039138794,sbert
Q1,39737769,14,0.7495272159576416,sbert
Q1,38216851,15,0.7470238208770752,sbert
Q1,40358052,16,0.745011568069458,sbert
Q1,38696189,17,0.7413544654846191,sbert
Q1,40799319,18,0.7407338619232178,sbert
Q1,41065118,19,0.7382420301437378,sbert
Q1,37351953,20,0.736953616142273,sbert
Q2,38517802,1,0.7794291973114014,sbert
Q2,40257599,2,0.7781504988670349,sbert
Q2,41317599,3,0.7607399821281433,sbert
Q2,38263165,4,0.7574038505554199,sbert
Q2,40321052,5,0.7535773515701294,sbert
Q2,39888130,6,0.7289811968803406,sbert
Q2,40241602,7,0.724730372428894,sbert
Q2,41495563,8,0.7125248908996582,sbert
Q2,39617167,9,0.7044264078140259,sbert
Q2,38223333,10,0.7043464183807373,sbert
Q2,41371383,11,0.687751293182373,sbert
Q2,38496013,12,0.6870020627975464,sbert
Q2,37800768,13,0.6811500787734985,sbert
Q2,38104911,14,0.6687027812004089,sbert
Q2,38627230,15,0.6658861637115479,sbert
Q2,40331237,16,0.6656556129455566,sbert
Q2,41640506,17,0.6551913619041443,sbert
Q2,41959662,18,0.645487368106842,sbert
Q2,41892906,19,0.6380312442779541,sbert
Q2,38231496,20,0.6173087358474731,sbert
Q3,39716304,1,0.807533323764801,sbert
Q3,39550564,2,0.7471707463264465,sbert
Q3,37772490,3,0.7440468668937683,sbert
Q3,40358052,4,0.7391048669815063,sbert
Q3,37989566,5,0.7227755784988403,sbert
Q3,32623211,6,0.7175121307373047,sbert
Q3,34294657,7,0.7142062187194824,sbert
Q3,36396812,8,0.7123613357543945,sbert
Q3,37924591,9,0.7034437656402588,sbert
Q3,39152330,10,0.691017210483551,sbert
Q3,36625888,11,0.6902143955230713,sbert
Q3,40457754,12,0.682174563407898,sbert
Q3,39852777,13,0.6792612075805664,sbert
Q3,40093920,14,0.6778725981712341,sbert
Q3,39893456,15,0.6766613125801086,sbert
Q3,38091086,16,0.6761161684989929,sbert
Q3,34792863,17,0.6734944581985474,sbert
Q3,41593765,18,0.6725924015045166,sbert
Q3,41870255,19,0.6693751811981201,sbert
Q3,41246845,20,0.6671078205108643,sbert
Q4,40495080,1,0.7704086303710938,sbert
Q4,34111252,2,0.754829466342926,sbert
Q4,34379018,3,0.7447208166122437,sbert
Q4,36161838,4,0.742439866065979,sbert
Q4,33590339,5,0.7381411790847778,sbert
Q4,34634624,6,0.7356007099151611,sbert
Q4,38215633,7,0.7336717844009399,sbert
Q4,36038272,8,0.7199980020523071,sbert
Q4,39853938,9,0.7186346650123596,sbert
Q4,34705132,10,0.7159116268157959,sbert
Q4,36625888,11,0.7156461477279663,sbert
Q4,37971733,12,0.7146298885345459,sbert
Q4,40779523,13,0.7139712572097778,sbert
Q4,35706005,14,0.7124554514884949,sbert
Q4,39661921,15,0.7084156274795532,sbert
Q4,32434868,16,0.7060556411743164,sbert
Q4,39087931,17,0.7058416604995728,sbert
Q4,38901720,18,0.7027087211608887,sbert
Q4,39946137,19,0.7025865316390991,sbert
Q4,34125629,20,0.7012621164321899,sbert
Q5,38216851,1,0.7415305376052856,sbert
Q5,39120694,2,0.7220633029937744,sbert
Q5,39710907,3,0.7215884923934937,sbert
Q5,38137347,4,0.7078819870948792,sbert
